unixtime,mouseX,mouseY,collision,mode
201710101344293665,726,661,8,mode0
201710101344293682,726,662,8,mode0
201710101344293698,726,662,8,mode0
201710101344293715,726,662,8,mode1
201710101344293732,726,662,8,mode1
201710101344293748,726,662,8,mode1
201710101344293765,726,662,8,mode1
201710101344293783,726,662,8,mode1
201710101344293799,726,662,8,mode1
201710101344293816,726,662,8,mode1
201710101344293833,726,662,8,mode1
201710101344293850,726,662,8,mode1
201710101344293866,726,662,8,mode1
201710101344293883,726,662,8,mode1
201710101344293899,726,662,8,mode1
201710101344293916,726,662,8,mode1
201710101344293934,726,661,8,mode1
201710101344293951,726,642,8,mode1
201710101344293967,715,609,8,mode1
201710101344293985,680,532,8,mode1
201710101344294001,666,503,9,mode1
201710101344294021,638,441,9,mode1
201710101344294039,628,417,9,mode1
201710101344294055,628,416,9,mode1
201710101344294073,628,416,9,mode1
201710101344294090,631,417,9,mode1
201710101344294106,639,422,9,mode1
201710101344294124,643,426,10,mode1
201710101344294144,674,448,11,mode1
201710101344294164,722,482,11,mode1
201710101344294184,757,498,11,mode1
201710101344294202,783,513,11,mode1
201710101344294219,784,513,11,mode1
201710101344294236,784,513,11,mode1
201710101344294253,785,513,11,mode1
201710101344294271,786,513,11,mode1
201710101344294288,786,514,11,mode1
201710101344294305,788,519,11,mode1
201710101344294322,794,546,11,mode1
201710101344294338,797,559,11,mode1
201710101344294355,811,617,11,mode1
201710101344294372,818,654,11,mode1
201710101344294389,821,698,11,mode1
201710101344294406,823,711,11,mode1
201710101344294422,820,756,11,mode1
201710101344294439,820,759,11,mode1
201710101344294455,817,756,11,mode1
201710101344294473,812,754,11,mode1
201710101344304489,809,750,11,mode1
201710101344304507,809,750,11,mode1
201710101344304523,809,750,11,mode1
201710101344304539,809,750,11,mode1
201710101344304557,809,750,11,mode1
201710101344304573,809,750,11,mode1
201710101344304589,809,750,11,mode1
201710101344304606,809,750,11,mode1
201710101344304623,809,750,11,mode1
201710101344304639,809,750,11,mode1
201710101344304656,809,750,11,mode1
201710101344304673,809,750,11,mode1
201710101344304690,809,750,11,mode1
201710101344304706,809,750,11,mode1
201710101344304723,809,750,11,mode1
201710101344304740,809,750,11,mode1
201710101344304757,809,750,11,mode1
201710101344304774,809,750,11,mode1
201710101344304790,809,750,11,mode1
201710101344304807,809,750,11,mode1
201710101344304824,809,750,11,mode1
201710101344304841,809,750,11,mode1
201710101344304858,809,750,11,mode1
201710101344304873,809,750,11,mode1
201710101344304890,809,750,11,mode1
201710101344304909,809,750,11,mode1
201710101344304924,809,750,11,mode1
201710101344304941,809,750,11,mode1
201710101344304958,809,750,11,mode1
201710101344304974,809,750,11,mode1
201710101344304991,809,750,11,mode1
201710101344305008,809,750,11,mode
