unixtime,mouseX,mouseY,collision,mode
201710102229175139,803,529,5,mode0
201710102229175159,803,529,5,mode0
201710102229175176,803,529,5,mode0
201710102229175195,803,529,5,mode0
201710102229175212,802,529,6,mode0
201710102229175233,798,530,6,mode0
201710102229175251,790,533,6,mode0
201710102229175270,783,534,6,mode0
201710102229175287,773,535,6,mode0
201710102229175305,770,535,6,mode0
201710102229175323,763,535,6,mode0
201710102229175338,759,535,7,mode0
201710102229175365,755,534,7,mode0
201710102229175382,755,533,7,mode0
201710102229175400,754,533,7,mode0
201710102229175418,754,533,7,mode0
201710102229175441,754,533,7,mode0
201710102229175458,754,532,7,mode0
201710102229175474,754,532,7,mode0
201710102229175495,754,532,7,mode0
201710102229175513,754,532,7,mode0
201710102229175527,754,532,7,mode0
201710102229175545,754,532,7,mode0
201710102229175564,754,532,7,mode0
201710102229175582,754,532,8,mode0
201710102229175601,754,532,8,mode0
201710102229175618,754,532,8,mode0
201710102229175641,755,532,8,mode0
201710102229175659,757,532,8,mode0
201710102229175685,761,532,8,mode0
201710102229175703,767,532,8,mode0
201710102229175722,772,532,8,mode0
201710102229185745,776,532,8,mode0
201710102229185768,780,532,8,mode0
201710102229185789,784,532,8,mode0
201710102229185804,790,533,8,mode0
201710102229185823,794,533,8,mode0
201710102229185846,795,533,8,mode0
201710102229185869,797,533,8,mode0
201710102229185892,798,533,8,mode0
201710102229185907,799,533,8,mode0
201710102229185929,799,533,8,mode0
201710102229185945,801,533,8,mode0
201710102229185968,802,533,8,mode0
201710102229185984,810,533,8,mode0
201710102229186001,820,535,8,mode0
201710102229186022,844,536,8,mode0
201710102229186037,858,538,8,mode0
201710102229186058,874,539,9,mode0
201710102229186088,894,540,9,mode0
201710102229186103,904,540,9,mode0
201710102229186123,911,540,9,mode0
201710102229186143,915,541,9,mode0
201710102229186165,916,541,9,mode0
201710102229186184,919,541,9,mode0
201710102229186200,920,541,9,mode0
201710102229186216,920,541,9,mode0
201710102229186234,920,541,9,mode0
201710102229186257,920,541,9,mode0
201710102229186277,920,541,9,mode0
201710102229186295,920,541,9,mode0
201710102229186309,920,541,9,mode0
201710102229186328,920,541,9,mode0
201710102229186346,920,541,9,mode0
201710102229186363,919,541,9,mode0
201710102229186389,918,541,9,mode0
201710102229186409,909,542,9,mode0
201710102229186426,892,543,9,mode0
201710102229186451,859,543,9,mode0
201710102229186473,840,543,9,mode0
201710102229186487,817,541,9,mode0
201710102229186506,799,538,10,mode0
201710102229186538,786,535,10,mode0
201710102229186556,783,535,10,mode0
201710102229186574,782,534,10,mode0
201710102229186593,782,534,10,mode0
201710102229186608,782,534,10,mode0
201710102229186628,782,534,10,mode0
201710102229186643,782,534,10,mode0
201710102229186660,782,534,10,mode0
201710102229186678,782,534,10,mode0
201710102229186694,782,534,10,mode0
201710102229186711,782,534,10,mode0
201710102229196727,782,534,10,mode0
201710102229196745,782,534,10,mode0
201710102229196765,782,534,10,mode0
201710102229196779,782,534,10,mode0
201710102229196801,782,534,10,mode0
201710102229196820,782,534,10,mode0
201710102229196837,782,534,11,mode0
201710102229196878,782,534,11,mode0
201710102229196898,782,534,11,mode0
201710102229196919,782,534,11,mode0
201710102229196942,782,534,11,mode0
201710102229196964,782,534,11,mode0
201710102229196985,782,534,11,mode0
201710102229197009,782,534,11,mode0
201710102229197026,782,534,11,mode0
201710102229197050,782,534,11,mode0
201710102229197065,782,534,11,mode0
201710102229197083,782,534,11,mode0
201710102229197099,782,534,11,mode0
201710102229197121,782,534,11,mode0
201710102229197143,782,534,11,mode0
201710102229197163,782,534,11,mode0
201710102229197181,782,534,11,mode0
201710102229197197,782,534,11,mode0
201710102229197214,782,534,11,mode0
201710102229197231,782,534,11,mode0
201710102229197248,782,534,11,mode0
201710102229197266,782,534,11,mode0
201710102229197281,782,534,11,mode0
201710102229197300,782,534,11,mode0
201710102229197316,782,534,11,mode0
201710102229197333,782,534,11,mode0
201710102229197353,782,534,11,mode0
201710102229197368,782,534,11,mode0
201710102229197387,782,534,11,mode0
201710102229197404,782,534,11,mode0
201710102229197421,782,534,11,mode0
201710102229197438,782,534,11,mode0
201710102229197457,782,534,12,mode0
201710102229197490,782,534,12,mode0
201710102229197507,782,534,12,mode0
201710102229197528,782,534,12,mode0
201710102229197548,782,534,12,mode0
201710102229197565,782,534,12,mode0
201710102229197590,782,534,12,mode0
201710102229197613,782,534,12,mode0
201710102229197630,782,534,12,mode0
201710102229197647,782,534,13,mode0
201710102229197679,782,534,13,mode0
201710102229197694,782,534,13,mode0
201710102229197714,782,534,13,mode0
201710102229207730,782,534,13,mode0
201710102229207746,782,534,13,mode0
201710102229207762,782,534,13,mode0
201710102229207780,782,534,13,mode0
201710102229207795,782,534,13,mode0
201710102229207811,782,534,13,mode0
201710102229207831,782,534,13,mode0
201710102229207846,782,534,13,mode0
201710102229207864,782,534,13,mode0
201710102229207879,782,534,13,mode0
201710102229207896,782,534,13,mode0
201710102229207913,782,534,13,mode0
201710102229207929,782,534,13,mode0
201710102229207945,782,534,13,mode0
201710102229207962,782,534,13,mode0
201710102229207979,782,534,13,mode0
201710102229207996,782,534,13,mode0
201710102229208013,777,534,13,mode0
201710102229208036,749,534,13,mode0
201710102229208063,716,532,13,mode0
201710102229208080,662,532,14,mode0
201710102229208107,619,532,14,mode0
201710102229208130,596,536,14,mode0
201710102229208153,581,538,15,mode0
201710102229208183,566,541,15,mode0
201710102229208200,564,542,15,mode0
201710102229208218,562,543,15,mode0
201710102229208239,559,545,15,mode0
201710102229208259,557,546,15,mode0
201710102229208276,557,546,15,mode0
201710102229208293,557,546,15,mode0
201710102229208310,557,546,15,mode0
201710102229208328,557,546,15,mode0
201710102229208343,557,546,15,mode0
201710102229208360,557,546,15,mode0
201710102229208378,557,546,15,mode0
201710102229208396,557,546,15,mode0
201710102229208412,557,546,15,mode0
201710102229208428,557,546,15,mode0
201710102229208445,557,546,15,mode0
201710102229208462,556,547,15,mode0
201710102229208488,556,548,15,mode0
201710102229208509,554,550,15,mode0
201710102229208526,553,551,15,mode0
201710102229208540,552,552,15,mode0
201710102229208559,552,553,15,mode0
201710102229208578,552,553,15,mode0
201710102229208593,552,553,15,mode0
201710102229208610,552,553,15,mode0
201710102229208628,552,553,15,mode0
201710102229208645,552,553,15,mode0
201710102229208660,552,553,15,mode0
201710102229208677,552,553,15,mode0
201710102229208694,552,553,15,mode0
201710102229208712,552,553,15,mode0
201710102229218729,552,552,15,mode0
201710102229218746,553,552,15,mode0
201710102229218765,553,552,15,mode0
201710102229218786,554,552,15,mode0
201710102229218803,554,551,15,mode0
201710102229218820,554,551,15,mode0
201710102229218836,554,551,16,mode0
201710102229218873,554,551,16,mode0
201710102229218892,554,551,16,mode0
201710102229218909,554,551,16,mode0
201710102229218926,554,551,16,mode0
201710102229218943,554,551,16,mode0
201710102229218960,554,551,16,mode0
201710102229218978,554,551,16,mode0
201710102229218995,554,551,16,mode0
201710102229219012,554,551,16,mode0
201710102229219029,554,551,16,mode0
201710102229219044,554,551,16,mode0
201710102229219060,554,551,16,mode0
201710102229219076,554,551,16,mode0
201710102229219094,554,551,16,mode0
201710102229219111,554,551,17,mode0
201710102229219128,554,551,17,mode0
201710102229219145,554,551,17,mode0
201710102229219162,554,551,17,mode0
201710102229219180,554,551,17,mode0
201710102229219201,554,551,17,mode0
201710102229219220,554,551,17,mode0
201710102229219239,554,551,17,mode0
201710102229219257,554,551,17,mode0
201710102229219273,554,551,17,mode0
201710102229219292,554,551,17,mode0
201710102229219308,554,551,17,mode0
201710102229219326,554,551,17,mode0
201710102229219343,554,551,17,mode0
201710102229219360,554,551,17,mode0
201710102229219378,554,551,17,mode0
201710102229219394,554,551,17,mode0
201710102229219411,554,551,17,mode0
201710102229219429,554,551,17,mode0
201710102229219445,554,551,17,mode0
201710102229219463,554,551,17,mode0
201710102229219480,554,551,17,mode0
201710102229219499,554,551,17,mode0
201710102229219515,554,551,17,mode0
201710102229219534,554,551,17,mode0
201710102229219549,554,551,17,mode0
201710102229219567,554,551,18,mode0
201710102229219596,554,551,18,mode0
201710102229219612,554,551,18,mode0
201710102229219630,554,551,18,mode0
201710102229219646,554,551,18,mode0
201710102229219666,554,551,18,mode0
201710102229219685,554,551,18,mode0
201710102229219706,554,551,18,mode0
201710102229219723,554,551,18,mode0
201710102229229741,554,551,18,mode0
201710102229229757,554,551,18,mode0
201710102229229776,554,551,18,mode0
201710102229229793,554,551,18,mode0
201710102229229810,554,551,18,mode0
201710102229229829,554,551,18,mode0
201710102229229845,554,551,18,mode0
201710102229229863,554,551,18,mode0
201710102229229880,554,551,18,mode0
201710102229229900,554,551,18,mode0
201710102229229917,554,551,18,mode0
201710102229229934,554,551,18,mode0
201710102229229952,554,551,18,mode0
201710102229229968,554,551,18,mode0
201710102229229984,554,551,18,mode0
2017101022292210001,554,551,18,mode0
2017101022292210018,554,551,18,mode0
2017101022292210036,554,551,18,mode0
2017101022292210052,554,551,18,mode0
2017101022292210069,554,551,18,mode0
2017101022292210085,554,551,18,mode0
2017101022292210103,554,551,18,mode0
2017101022292210119,554,551,18,mode0
2017101022292210137,554,551,18,mode0
2017101022292210156,554,551,18,mode0
2017101022292210171,554,551,18,mode0
2017101022292210188,554,551,18,mode0
2017101022292210205,554,551,18,mode0
2017101022292210222,554,551,18,mode0
2017101022292210237,554,551,18,mode0
2017101022292210255,554,551,18,mode0
2017101022292210272,554,551,18,mode0
2017101022292210287,554,551,19,mode0
2017101022292210315,554,551,19,mode0
2017101022292210335,554,551,19,mode0
2017101022292210354,555,551,19,mode0
2017101022292210371,556,551,19,mode0
2017101022292210392,556,550,19,mode0
2017101022292210413,557,550,19,mode0
2017101022292210438,558,550,19,mode0
2017101022292210462,559,549,19,mode0
2017101022292210481,559,549,19,mode0
2017101022292210503,560,549,19,mode0
2017101022292210528,561,549,19,mode0
2017101022292210545,561,549,19,mode0
2017101022292210566,562,549,19,mode0
2017101022292210582,563,548,19,mode0
2017101022292210599,565,548,19,mode0
2017101022292210616,569,546,19,mode0
2017101022292210634,573,544,19,mode0
2017101022292210656,578,543,19,mode0
2017101022292210674,588,540,19,mode0
2017101022292210693,593,539,19,mode0
2017101022292210709,599,538,19,mode0
2017101022292310729,606,538,19,mode0
2017101022292310747,612,537,19,mode0
2017101022292310765,620,537,19,mode0
2017101022292310784,625,537,19,mode0
2017101022292310804,629,537,19,mode0
2017101022292310827,631,536,19,mode0
2017101022292310844,635,536,19,mode0
2017101022292310861,637,535,19,mode0
2017101022292310878,637,535,19,mode0
2017101022292310897,638,535,20,mode0
2017101022292310927,639,535,20,mode0
2017101022292310947,640,534,20,mode0
2017101022292310968,641,534,20,mode0
2017101022292310983,643,533,20,mode0
2017101022292311001,645,533,20,mode0
2017101022292311017,647,532,20,mode0
2017101022292311035,650,532,20,mode0
2017101022292311052,653,532,20,mode0
2017101022292311074,661,533,20,mode0
2017101022292311097,666,534,20,mode0
2017101022292311121,678,537,20,mode0
2017101022292311151,684,539,20,mode0
2017101022292311167,699,542,20,mode0
2017101022292311190,709,545,20,mode0
2017101022292311205,720,547,20,mode0
2017101022292311223,722,547,20,mode0
2017101022292311247,727,548,20,mode0
2017101022292311267,735,548,20,mode0
2017101022292311289,745,548,20,mode0
2017101022292311310,748,548,20,mode0
2017101022292311326,754,548,
