unixtime,mouseX,mouseY,collision,mode
201710102230352395,0,0,0,mode0
201710102230352461,782,514,0,mode0
201710102230352479,782,514,0,mode0
201710102230352497,782,514,0,mode0
201710102230352514,782,514,0,mode0
201710102230352539,782,514,0,mode0
201710102230352556,782,514,0,mode0
201710102230352577,782,514,0,mode0
201710102230352605,782,514,0,mode0
201710102230352636,782,514,0,mode0
201710102230352658,782,514,0,mode0
201710102230352677,782,514,0,mode0
201710102230352693,782,514,0,mode0
201710102230352711,782,514,0,mode0
201710102230352729,782,514,0,mode0
201710102230352746,782,514,0,mode0
201710102230352770,782,514,0,mode0
201710102230352792,782,514,0,mode0
201710102230352813,782,514,0,mode0
201710102230352832,782,514,0,mode0
201710102230362850,782,514,0,mode0
201710102230362865,782,514,0,mode0
201710102230362890,782,514,0,mode0
201710102230362911,782,514,0,mode1
201710102230362933,782,514,0,mode1
201710102230362951,782,514,0,mode1
201710102230362972,782,514,0,mode1
201710102230362994,782,514,0,mode1
201710102230363015,782,514,0,mode1
201710102230363032,782,514,0,mode1
201710102230363050,782,514,0,mode1
201710102230363072,782,514,0,mode1
201710102230363094,782,514,0,mode1
201710102230363114,782,514,1,mode1
201710102230363130,782,514,1,mode1
201710102230363148,782,514,1,mode1
201710102230363165,782,514,1,mode1
201710102230363181,782,514,1,mode1
201710102230363198,782,514,1,mode1
201710102230363218,782,514,1,mode1
201710102230363239,782,514,1,mode1
201710102230363262,782,514,1,mode1
201710102230363280,782,514,1,mode1
201710102230363298,782,514,1,mode1
201710102230363315,782,514,1,mode1
201710102230363332,782,514,1,mode1
201710102230363351,782,514,1,mode1
201710102230363368,782,514,1,mode1
201710102230363386,782,514,1,mode1
201710102230363406,782,514,1,mode1
201710102230363425,782,514,1,mode1
201710102230363447,782,514,1,mode1
201710102230363468,782,514,1,mode1
201710102230363492,782,514,1,mode1
201710102230363517,782,514,1,mode1
201710102230363540,782,514,1,mode1
201710102230363560,782,514,1,mode1
201710102230363588,782,514,1,mode1
201710102230363608,782,514,1,mode1
201710102230363630,782,514,1,mode1
201710102230363648,782,514,1,mode1
201710102230363665,782,514,1,mode1
201710102230363684,782,514,1,mode1
201710102230363704,782,514,1,mode1
201710102230363725,782,514,1,mode1
201710102230363741,782,514,1,mode1
201710102230363757,782,514,2,mode1
201710102230363780,782,514,2,mode1
201710102230363797,782,514,2,mode1
201710102230363813,782,514,2,mode1
201710102230363829,782,514,2,mode1
201710102230373847,782,514,2,mode1
201710102230373866,782,514,2,mode1
201710102230373881,782,514,2,mode1
201710102230373898,782,514,2,mode1
201710102230373915,782,514,2,mode1
201710102230373936,782,514,2,mode1
201710102230373955,782,514,2,mode1
201710102230373972,782,514,2,mode1
201710102230373993,782,514,2,mode1
201710102230374014,782,514,2,mode1
201710102230374029,782,514,2,mode1
201710102230374047,782,514,2,mode1
201710102230374064,782,514,2,mode1
201710102230374082,782,514,2,mode1
201710102230374106,782,514,2,mode1
201710102230374127,782,514,2,mode1
201710102230374146,782,514,2,mode1
201710102230374163,782,514,2,mode1
201710102230374182,782,514,2,mode1
201710102230374200,782,514,2,mode1
201710102230374216,782,514,2,mode1
201710102230374234,782,514,2,mode1
201710102230374254,782,514,2,mode1
201710102230374275,782,514,2,mode1
201710102230374297,782,514,2,mode1
201710102230374317,782,514,2,mode1
201710102230374334,782,514,2,mode1
201710102230374360,782,514,2,mode1
201710102230374376,782,514,2,mode1
201710102230374398,782,514,2,mode1
201710102230374415,782,514,2,mode1
201710102230374432,782,514,2,mode1
201710102230374448,782,514,2,mode1
201710102230374466,782,514,2,mode1
201710102230374483,782,514,2,mode1
201710102230374500,782,514,2,mode1
201710102230374519,782,514,2,mode1
201710102230374538,782,514,2,mode1
201710102230374557,782,514,2,mode1
201710102230374577,782,514,2,mode1
201710102230374595,782,514,2,mode1
201710102230374613,782,514,2,mode1
201710102230374633,782,514,2,mode1
201710102230374650,782,514,2,mode1
