unixtime,mouseX,mouseY,collision,mode
1508376242456,1602,713,16,mode0
1508376242472,1612,715,16,mode0
1508376242488,1616,717,16,mode0
1508376242506,1620,718,16,mode0
1508376242523,1621,719,16,mode0
1508376242540,1627,723,16,mode0
1508376242555,1630,726,16,mode0
1508376242573,1634,733,16,mode0
1508376242590,1637,741,16,mode0
1508376242606,1642,753,16,mode0
1508376242623,1643,755,16,mode0
1508376242639,1643,760,16,mode0
1508376242656,1640,760,16,mode0
1508376242673,1626,762,16,mode0
1508376242690,1600,762,16,mode0
1508376242706,1545,757,16,mode0
1508376242722,1499,757,16,mode0
1508376242739,1443,768,16,mode0
1508376242756,1427,773,16,mode0
1508376242772,1388,787,16,mode0
1508376242789,1366,797,16,mode0
1508376242807,1352,805,16,mode0
1508376242823,1344,813,16,mode0
1508376242838,1343,815,16,mode0
1508376242856,1338,822,16,mode0
1508376242872,1333,826,16,mode0
1508376242890,1332,826,16,mode0
1508376242906,1331,827,16,mode0
1508376242922,1329,827,16,mode0
1508376242939,1328,826,16,mode0
1508376242955,1322,814,16,mode0
1508376242972,1319,810,16,mode0
1508376242988,1311,786,16,mode0
1508376243006,1305,759,16,mode0
1508376243022,1295,729,16,mode0
1508376243040,1293,721,16,mode0
1508376243056,1284,689,16,mode0
1508376243073,1276,667,16,mode0
1508376243090,1271,640,16,mode0
1508376243108,1268,634,16,mode0
1508376243124,1266,627,16,mode0
1508376243140,1264,624,16,mode0
1508376243157,1258,620,17,mode0
1508376243175,1250,615,17,mode0
1508376243192,1246,614,17,mode0
1508376243208,1245,614,17,mode0
1508376243225,1244,614,17,mode0
1508376243243,1241,613,17,mode0
1508376243258,1222,613,17,mode0
1508376243275,1206,613,17,mode0
1508376243292,1184,613,17,mode0
1508376243309,1179,613,17,mode0
1508376243325,1159,626,17,mode0
1508376243342,1144,639,17,mode0
1508376243359,1125,658,17,mode0
1508376243375,1115,668,17,mode0
1508376243392,1105,676,17,mode0
1508376243409,1102,677,17,mode0
1508376243426,1095,682,17,mode0
1508376243443,1091,684,17,mode0
1508376243458,1082,689,17,mode0
1508376243475,1072,692,17,mode0
1508376243492,1069,694,17,mode0
1508376243509,1052,697,17,mode0
1508376243526,1042,697,17,mode0
1508376243542,1034,698,17,mode0
1508376243559,1033,698,17,mode0
1508376243575,1033,698,17,mode0
1508376243592,1033,698,17,mode0
1508376243609,1033,698,17,mode0
1508376243626,1033,698,17,mode0
1508376243642,1033,698,17,mode0
1508376243658,1033,698,17,mode0
1508376243675,1033,698,17,mode0
1508376243693,1033,698,17,mode0
1508376243709,1033,698,17,mode0
1508376243725,1033,698,17,mode0
1508376243742,1033,698,17,mode0
1508376243759,1033,698,17,mode0
1508376243776,1033,698,17,mode0
1508376243792,1033,698,17,mode0
1508376243808,1033,698,17,mode0
1508376243825,1033,698,17,mode0
1508376243843,1033,698,17,mode0
1508376243859,1033,698,17,mode0
1508376243875,1033,698,17,mode0
1508376243892,1033,698,17,mode0
1508376243908,1033,698,17,mode0
1508376243926,1033,698,17,mode0
1508376243943,1033,698,17,mode0
1508376243959,1029,686,17,mode0
1508376243976,1019,664,17,mode0
1508376243992,1014,642,17,mode0
1508376244009,1011,627,17,mode0
1508376244025,1011,625,17,mode0
1508376244042,1011,623,17,mode0
1508376244059,1011,621,17,mode0
1508376244075,1010,619,17,mode0
1508376244092,1005,611,18,mode0
1508376244111,980,591,18,mode0
1508376244128,960,579,18,mode0
1508376244145,948,572,18,mode0
1508376244162,947,571,18,mode0
1508376244178,946,571,18,mode0
1508376244195,946,571,18,mode0
1508376244212,946,571,18,mode0
1508376244228,946,571,18,mode0
1508376244244,946,571,18,mode0
1508376244261,946,571,18,mode0
1508376244278,952,576,18,mode0
1508376244295,955,577,18,mode0
1508376244312,957,578,18,mode0
1508376244328,957,578,18,mode0
1508376244345,957,578,18,mode0
1508376244361,957,578,18,mode0
1508376244378,957,578,18,mode0
1508376244394,963,582,18,mode0
1508376244412,981,596,18,mode0
1508376244428,1017,628,18,mode0
1508376244445,1044,653,18,mode0
1508376244462,1078,685,18,mode0
1508376244478,1087,693,18,mode0
1508376244495,1110,718,18,mode0
1508376244511,1118,727,18,mode0
1508376244528,1118,733,18,mode0
1508376244544,1118,735,18,mode0
1508376244561,1118,735,18,mode0
1508376244578,1118,735,18,mode0
1508376244595,1118,735,18,mode0
1508376244610,1115,735,18,mode0
1508376244628,1102,728,18,mode0
1508376244645,1067,710,18,mode0
1508376244661,1056,702,18,mode0
1508376244677,981,664,18,mode0
1508376244694,918,632,18,mode0
1508376244711,834,590,18,mode0
1508376244727,792,567,18,mode0
1508376244745,775,555,18,mode0
1508376244761,775,555,18,mode0
1508376244778,775,555,18,mode0
1508376244794,776,555,18,mode0
1508376244811,785,554,18,mode0
1508376244828,794,554,18,mode0
1508376244845,798,554,18,mode0
1508376244861,799,554,18,mode0
1508376244878,799,554,18,mode0
1508376244894,799,554,18,mode0
1508376244912,798,553,18,mode0
1508376244928,797,553,18,mode0
1508376244945,793,553,18,mode0
1508376244962,789,553,19,mode0
1508376244979,786,553,19,mode0
1508376244996,784,553,19,mode0
1508376245012,780,563,19,mode0
1508376245030,779,567,19,mode0
1508376245047,772,587,19,mode0
1508376245064,758,605,19,mode0
1508376245080,735,626,19,mode0
1508376245100,698,642,19,mode0
1508376245118,669,648,19,mode0
1508376245135,635,648,19,mode0
1508376245151,624,648,19,mode0
1508376245169,594,648,19,mode0
1508376245185,572,648,19,mode0
1508376245202,544,648,19,mode0
1508376245218,522,648,19,mode0
1508376245235,513,648,19,mode0
1508376245252,483,645,19,mode0
1508376245270,464,641,20,mode0
1508376245288,459,639,20,mode0
1508376245305,444,634,20,mode0
1508376245322,433,631,20,mode0
1508376245339,421,626,20,mode0
1508376245355,418,626,20,mode0
1508376245372,418,625,20,mode0
1508376245388,417,625,20,mode0
1508376245406,409,625,20,mode0
1508376245422,407,625,20,mode0
1508376245439,388,625,20,mode0
1508376245456,366,626,20,mode0
1508376245473,336,626,20,mode0
1508376245488,329,626,20,mode0
1508376245506,311,626,20,mode0
1508376245522,298,626,21,mode0
1508376245540,285,626,21,mode0
1508376245556,272,626,21,mode0
1508376245574,250,626,21,mode0
1508376245590,231,626,21,mode0
1508376245607,201,626,21,mode0
1508376245623,195,626,21,mode0
1508376245641,178,626,21,mode0
1508376245657,178,626,21,mode0
1508376245674,178,626,21,mode0
1508376245691,178,619,21,mode0
1508376245708,179,613,21,mode0
1508376245724,179,581,21,mode0
1508376245740,179,575,21,mode0
1508376245758,180,553,21,mode0
1508376245774,187,537,22,mode0
1508376245795,200,525,22,mode0
1508376245812,218,522,22,mode0
1508376245829,234,522,22,mode0
1508376245846,256,522,22,mode0
1508376245863,262,524,22,mode0
1508376245879,291,536,22,mode0
1508376245896,297,538,22,mode0
1508376245912,328,547,22,mode0
1508376245929,354,555,22,mode0
1508376245946,404,570,22,mode0
1508376245963,423,574,22,mode0
1508376245979,498,595,22,mode0
1508376245995,556,612,22,mode0
1508376246012,612,627,22,mode0
1508376246029,685,648,22,mode0
1508376246046,745,662,22,mode0
1508376246063,764,664,22,mode0
1508376246079,806,670,22,mode0
1508376246096,851,676,22,mode0
1508376246113,882,676,22,mode0
1508376246130,883,676,22,mode0
1508376246147,884,676,22,mode0
1508376246163,888,676,22,mode0
1508376246180,890,676,22,mode0
1508376246196,901,677,22,mode0
1508376246212,917,682,22,mode0
1508376246230,939,689,22,mode0
1508376246246,949,690,22,mode0
1508376246263,963,696,23,mode0
1508376246280,974,701,23,mode0
1508376246297,988,709,23,mode0
1508376246314,992,711,23,mode0
1508376246330,1010,727,23,mode0
1508376246347,1028,745,23,mode0
1508376246363,1059,775,23,mode0
1508376246380,1084,802,23,mode0
1508376246396,1123,841,23,mode0
1508376246413,1132,851,23,mode0
1508376246429,1173,887,24,mode0
1508376246447,1179,891,24,mode0
1508376246464,1203,909,24,mode0
1508376246481,1225,921,24,mode0
1508376246497,1260,933,24,mode0
1508376246514,1270,936,24,mode0
1508376246531,1303,938,24,mode0
1508376246547,1305,936,24,mode0
1508376246564,1319,930,24,mode0
1508376246580,1329,924,24,mode0
1508376246597,1332,921,24,mode0
1508376246614,1351,909,24,mode0
1508376246631,1356,907,25,mode0
1508376246649,1376,899,25,mode0
1508376246666,1388,891,25,mode0
1508376246683,1392,889,25,mode0
1508376246699,1398,887,25,mode0
1508376246715,1403,885,25,mode0
1508376246732,1406,885,25,mode0
1508376246749,1413,885,25,mode0
1508376246765,1421,885,25,mode0
1508376246783,1443,886,25,mode0
1508376246799,1461,890,25,mode0
1508376246815,1480,896,25,mode0
1508376246832,1490,900,25,mode0
1508376246849,1567,927,25,mode0
1508376246867,1583,932,25,mode0
1508376246882,1626,951,25,mode0
1508376246899,1652,961,25,mode0
1508376246916,1679,971,25,mode0
1508376246932,1690,976,25,mode0
1508376246949,1698,977,25,mode0
1508376246965,1701,977,25,mode0
1508376246982,1705,977,25,mode0
1508376246999,1705,977,25,mode0
1508376247015,1705,969,25,mode0
1508376247031,1705,956,25,mode0
1508376247049,1697,925,25,mode0
1508376247065,1696,919,25,mode0
1508376247082,1689,890,25,mode0
1508376247099,1688,886,25,mode0
1508376247115,1676,874,25,mode0
1508376247132,1654,866,25,mode0
1508376247148,1645,865,25,mode0
1508376247165,1578,861,26,mode0
1508376247183,1537,861,26,mode0
1508376247199,1524,861,26,mode0
1508376247215,1495,859,26,mode0
1508376247232,1463,859,26,mode0
1508376247249,1444,859,26,mode0
1508376247265,1421,862,26,mode0
1508376247282,1416,864,26,mode0
1508376247299,1399,876,26,mode0
1508376247315,1381,892,26,mode0
1508376247332,1354,921,26,mode0
1508376247349,1336,941,26,mode0
1508376247366,1315,962,26,mode0
1508376247382,1308,968,26,mode0
1508376247398,1288,988,26,mode0
1508376247415,1286,990,26,mode0
1508376247432,1284,994,26,mode0
1508376247449,1281,998,26,mode0
1508376247465,1279,1002,26,mode0
1508376247482,1277,1004,26,mode0
1508376247499,1272,1007,26,mode0
1508376247516,1272,1007,26,mode0
1508376247532,1266,1007,26,mode0
1508376247548,1258,1004,26,mode0
1508376247565,1233,990,26,mode0
1508376247582,1207,974,26,mode0
1508376247598,1191,965,26,mode0
1508376247616,1125,926,26,mode0
1508376247633,1078,900,26,mode0
1508376247649,1023,859,26,mode0
1508376247665,991,828,26,mode0
1508376247682,958,782,26,mode0
1508376247699,942,749,26,mode0
1508376247715,939,741,26,mode0
1508376247732,939,739,26,mode0
1508376247749,939,733,26,mode0
1508376247765,939,731,26,mode0
1508376247783,935,723,26,mode0
1508376247799,929,714,26,mode0
1508376247816,927,701,26,mode0
1508376247833,927,695,26,mode0
1508376247850,940,679,26,mode0
1508376247866,951,673,26,mode0
1508376247882,971,662,26,mode0
1508376247900,978,657,26,mode0
1508376247916,981,653,26,mode0
1508376247933,982,652,26,mode0
1508376247949,985,647,26,mode0
1508376247966,986,646,26,mode0
1508376247982,989,639,26,mode0
1508376247999,990,633,26,mode0
1508376248016,992,628,26,mode0
1508376248033,997,624,27,mode0
1508376248050,1019,617,27,mode0
1508376248067,1028,616,27,mode0
1508376248084,1055,609,27,mode0
1508376248100,1059,605,27,mode0
1508376248118,1060,599,27,mode0
1508376248134,1060,596,27,mode0
1508376248150,1060,592,27,mode0
1508376248167,1060,591,27,mode0
1508376248184,1060,580,27,mode0
1508376248200,1060,578,27,mode0
1508376248217,1060,569,27,mode0
1508376248234,1061,565,27,mode0
1508376248251,1063,555,27,mode0
1508376248267,1063,550,27,mode0
1508376248284,1063,547,27,mode0
1508376248300,1057,540,27,mode0
1508376248317,1044,533,28,mode0
1508376248334,1036,530,28,mode0
1508376248351,1035,529,28,mode0
1508376248368,1035,529,28,mode0
1508376248384,1035,529,28,mode0
1508376248402,1034,529,28,mode0
1508376248418,1026,529,28,mode0
1508376248435,1001,529,28,mode0
1508376248451,985,534,28,mode0
1508376248467,972,538,28,mode0
1508376248484,967,539,28,mode0
1508376248501,948,539,28,mode0
1508376248518,926,539,28,mode0
1508376248535,880,539,28,mode0
1508376248552,838,534,28,mode0
1508376248568,782,526,28,mode0
1508376248584,772,525,28,mode0
1508376248601,741,521,29,mode0
1508376248619,737,521,29,mode0
1508376248636,734,521,29,mode0
1508376248653,730,523,29,mode0
1508376248669,726,525,29,mode0
1508376248686,725,526,29,mode0
1508376248703,723,527,29,mode0
1508376248719,722,527,29,mode0
1508376248736,722,527,29,mode0
1508376248752,722,527,29,mode0
1508376248769,729,527,29,mode0
1508376248786,751,527,29,mode0
1508376248802,786,527,29,mode0
1508376248819,801,527,29,mode0
1508376248836,843,527,29,mode0
1508376248853,905,529,29,mode0
1508376248870,948,529,30,mode0
1508376248888,964,529,30,mode0
1508376248905,965,529,30,mode0
1508376248921,965,529,30,mode0
1508376248938,965,528,30,mode0
1508376248955,965,527,30,mode0
1508376248972,965,523,30,mode0
1508376248988,963,518,30,mode0
1508376249005,960,509,30,mode0
1508376249022,958,504,30,mode0
1508376249038,958,497,30,mode0
1508376249055,958,496,30,mode0
1508376249072,958,493,30,mode0
1508376249090,957,490,30,mode0
1508376249107,955,489,30,mode0
1508376249123,952,488,30,mode0
1508376249140,944,488,30,mode0
1508376249157,939,488,30,mode0
1508376249173,929,488,30,mode0
1508376249190,924,489,30,mode0
1508376249208,896,498,30,mode0
1508376249223,867,510,30,mode0
1508376249241,824,525,31,mode0
1508376249260,778,535,31,mode0
1508376249277,754,535,31,mode0
1508376249294,746,536,31,mode0
1508376249310,736,538,31,mode0
1508376249327,736,538,31,mode0
1508376249344,736,538,31,mode0
1508376249361,736,538,31,mode0
1508376249378,734,535,31,mode0
1508376249394,732,530,31,mode0
1508376249410,726,525,31,mode0
1508376249428,725,524,31,mode0
1508376249444,724,522,31,mode0
1508376249461,722,521,31,mode0
1508376249477,720,517,31,mode0
1508376249494,719,515,31,mode0
1508376249511,719,515,31,mode0
1508376249527,719,515,31,mode0
1508376249543,719,515,31,mode0
1508376249560,719,515,32,mode0
1508376249581,716,515,32,mode0
1508376249598,710,517,32,mode0
1508376249614,692,522,32,mode0
1508376249631,679,527,32,mode0
1508376249647,666,528,32,mode0
1508376249664,664,528,32,mode0
1508376249681,657,528,32,mode0
1508376249698,656,528,32,mode0
1508376249714,656,528,32,mode0
1508376249732,656,528,32,mode0
1508376249749,651,534,32,mode0
1508376249764,649,537,32,mode0
1508376249780,640,550,33,mode0
1508376249802,636,551,33,mode0
1508376249819,636,551,33,mode0
1508376249836,636,551,33,mode0
1508376249852,635,551,33,mode0
1508376249869,634,551,33,mode0
1508376249886,631,551,33,mode0
1508376249902,630,551,33,mode0
1508376249918,624,548,33,mode0
1508376249935,624,543,33,mode0
1508376249952,624,530,33,mode0
1508376249969,626,522,34,mode0
1508376249988,631,512,34,mode0
1508376250004,634,509,34,mode0
1508376250022,641,503,34,mode0
1508376250039,642,501,34,mode0
1508376250055,642,501,34,mode0
1508376250071,642,501,34,mode0
1508376250090,627,501,34,mode0
1508376250107,590,501,34,mode0
1508376250124,553,506,34,mode0
1508376250141,492,508,34,mode0
1508376250157,477,508,34,mode0
1508376250174,438,504,34,mode0
1508376250190,425,501,34,mode0
1508376250207,420,500,34,mode0
1508376250223,419,500,34,mode0
1508376250240,419,500,34,mode0
1508376250256,419,500,34,mode0
1508376250274,419,499,34,mode0
1508376250290,420,499,34,mode0
1508376250308,426,498,34,mode0
1508376250324,455,496,35,mode0
1508376250344,490,496,35,mode0
1508376250361,520,501,35,mode0
1508376250377,568,514,35,mode0
1508376250394,581,517,35,mode0
1508376250411,629,531,35,mode0
1508376250427,660,541,35,mode0
1508376250444,682,547,35,mode0
1508376250461,695,550,35,mode0
1508376250478,697,551,35,mode0
1508376250494,713,555,35,mode0
1508376250511,732,555,35,mode0
1508376250527,767,557,35,mode0
1508376250545,791,557,35,mode0
1508376250561,819,557,35,mode0
1508376250578,849,557,35,mode0
1508376250593,875,557,35,mode0
1508376250611,886,557,36,mode0
1508376250629,927,559,36,mode0
1508376250646,968,563,36,mode0
1508376250663,984,563,36,mode0
1508376250680,984,563,36,mode0
1508376250697,984,563,36,mode0
1508376250713,984,563,36,mode0
1508376250730,986,565,36,mode0
1508376250747,993,566,36,mode0
1508376250763,1001,568,36,mode0
1508376250779,1006,569,36,mode0
1508376250796,1009,569,36,mode0
1508376250814,1010,569,36,mode0
1508376250830,1012,569,36,mode0
1508376250847,1012,569,36,mode0
1508376250863,1013,566,36,mode0
1508376250880,1013,561,36,mode0
1508376250898,1014,555,37,mode0
1508376250916,1015,549,37,mode0
1508376250933,1015,548,37,mode0
1508376250950,1015,547,37,mode0
1508376250966,1015,546,37,mode0
1508376250983,1014,544,37,mode0
1508376250999,1004,540,37,mode0
1508376251016,991,537,37,mode0
1508376251033,983,535,37,mode0
1508376251049,982,534,37,mode0
1508376251065,981,534,37,mode0
1508376251084,981,533,37,mode0
1508376251100,981,531,37,mode0
1508376251116,981,529,37,mode0
