unixtime,mouseX,mouseY,collision,mode
1508376521838,1190,667,4,mode0
1508376521854,1199,668,4,mode0
1508376521872,1199,668,4,mode0
1508376521888,1199,669,4,mode0
1508376521905,1194,671,4,mode0
1508376521922,1179,676,4,mode0
1508376521938,1168,677,4,mode0
1508376521954,1047,681,4,mode0
1508376521971,1005,681,4,mode0
1508376521989,840,684,4,mode0
1508376522005,727,687,4,mode0
1508376522022,610,686,4,mode0
1508376522038,610,686,4,mode0
1508376522055,479,659,4,mode0
1508376522072,410,642,4,mode0
1508376522091,401,640,4,mode0
1508376522108,402,637,4,mode0
1508376522125,417,624,4,mode0
1508376522143,433,608,4,mode0
1508376522160,445,580,4,mode0
1508376522176,447,572,4,mode0
1508376522193,451,551,4,mode0
1508376522210,451,549,4,mode0
1508376522226,437,539,4,mode0
1508376522243,411,531,4,mode0
1508376522260,370,520,5,mode0
1508376522279,333,513,5,mode0
1508376522295,322,512,5,mode0
1508376522312,263,508,5,mode0
1508376522329,253,508,5,mode0
1508376522345,240,508,5,mode0
1508376522363,240,508,5,mode0
1508376522379,245,514,5,mode0
1508376522396,259,524,5,mode0
1508376522413,281,537,5,mode0
1508376522429,292,543,5,mode0
1508376522445,331,558,5,mode0
1508376522462,428,590,5,mode0
1508376522479,506,608,6,mode0
1508376522501,616,625,6,mode0
1508376522518,691,635,6,mode0
1508376522535,701,637,6,mode0
1508376522552,712,637,6,mode0
1508376522568,712,637,6,mode0
1508376522585,712,637,6,mode0
1508376522602,713,637,6,mode0
1508376522618,725,641,6,mode0
1508376522635,744,647,7,mode0
1508376522653,774,652,7,mode0
1508376522670,783,653,7,mode0
1508376522686,821,658,7,mode0
1508376522703,834,659,7,mode0
1508376522719,834,659,7,mode0
1508376522736,834,659,7,mode0
1508376522753,834,659,7,mode0
1508376522769,834,659,7,mode0
1508376522786,834,659,7,mode0
1508376522803,834,659,7,mode0
1508376522819,834,659,7,mode0
1508376522836,834,659,7,mode0
1508376525347,818,741,0,mode0
1508376525363,857,721,0,mode0
1508376525380,879,711,0,mode0
1508376525397,884,705,0,mode0
1508376525414,884,700,0,mode0
1508376525430,884,691,0,mode0
1508376525446,880,675,0,mode0
1508376525463,874,666,0,mode0
1508376525479,841,633,0,mode0
1508376525496,808,608,0,mode0
1508376525513,757,575,0,mode0
1508376525530,735,563,0,mode0
1508376525545,633,520,1,mode0
1508376525565,584,506,1,mode0
1508376525581,577,505,1,mode0
1508376525598,562,505,1,mode0
1508376525614,531,514,1,mode0
1508376525631,507,526,1,mode0
1508376525648,475,539,1,mode0
1508376525666,467,543,1,mode0
1508376525682,432,558,1,mode0
1508376525699,384,576,1,mode0
1508376525715,378,579,1,mode0
1508376525732,359,582,1,mode0
1508376525748,329,588,1,mode0
1508376525765,322,589,1,mode0
1508376525782,292,592,1,mode0
1508376525798,266,594,2,mode0
1508376525816,239,598,2,mode0
1508376525832,231,601,3,mode0
1508376525850,225,606,3,mode0
1508376525867,223,607,3,mode0
1508376525884,219,609,3,mode0
1508376525901,216,610,3,mode0
1508376525917,211,612,3,mode0
1508376525934,209,613,3,mode0
1508376525950,206,614,3,mode0
1508376525967,206,614,3,mode0
1508376525984,206,615,3,mode0
1508376526000,206,615,3,mode0
1508376526017,219,615,3,mode0
1508376526034,223,615,3,mode0
1508376526050,254,615,3,mode0
1508376526067,300,615,3,mode0
1508376526086,404,617,3,mode0
1508376526102,442,617,3,mode0
1508376526119,598,620,3,mode0
1508376526137,628,620,3,mode0
1508376526152,690,622,3,mode0
1508376526169,719,622,3,mode0
1508376526186,724,622,3,mode0
1508376526203,724,622,3,mode0
1508376526219,724,622,3,mode0
1508376526236,724,622,3,mode0
1508376526253,724,622,3,mode0
1508376526269,724,622,3,mode0
1508376526286,724,622,3,mode0
1508376526302,724,622,3,mode0
